[2025-07-31 06:00:00.000] INFO  SensorHub: Init complete. Firmware v2.0.1
[2025-07-31 06:00:00.000] DEBUG ADC[id=1001]: Temperature sensor #1 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1002]: Temperature sensor #2 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1003]: Temperature sensor #3 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1004]: Temperature sensor #4 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1005]: Temperature sensor #5 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1006]: Moisture sensor #1 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1007]: Moisture sensor #2 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1008]: Moisture sensor #3 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1009]: Moisture sensor #4 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1010]: Moisture sensor #5 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1011]: Light sensor #1 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1012]: Light sensor #2 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1013]: Light sensor #3 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1014]: Light sensor #4 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1015]: Light sensor #5 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1016]: Humidity sensor #1 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1017]: Humidity sensor #2 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1018]: Humidity sensor #3 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1019]: Humidity sensor #4 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1020]: Humidity sensor #5 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1021]: Co2 sensor #1 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1022]: Co2 sensor #2 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1023]: Co2 sensor #3 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1024]: Co2 sensor #4 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1025]: Co2 sensor #5 initialized
[2025-07-31 06:00:05.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=26.0C, Moisture=45.4%, Light=536lux, Humidity=48.6%, CO2=677ppm
[2025-07-31 06:09:10.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=25.0C, Moisture=36.2%, Light=665lux, Humidity=54.5%, CO2=460ppm
[2025-07-31 06:09:15.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=24.2C, Moisture=44.4%, Light=695lux, Humidity=51.9%, CO2=568ppm
[2025-07-31 06:09:15.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=24.4C, Moisture=47.4%, Light=520lux, Humidity=45.7%, CO2=677ppm
[2025-07-31 06:09:15.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=25.1C, Moisture=46.5%, Light=693lux, Humidity=42.4%, CO2=614ppm
[2025-07-31 06:09:15.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=24.9C, Moisture=37.7%, Light=668lux, Humidity=55.7%, CO2=740ppm
[2025-07-31 06:09:15.000] WARN  MoistureMonitor[id=1009]: Moisture dropped to 37.7%
[2025-07-31 06:09:15.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=26.5C, Moisture=35.5%, Light=686lux, Humidity=48.7%, CO2=600ppm
[2025-07-31 06:09:15.000] WARN  MoistureMonitor[id=1010]: Moisture dropped to 35.5%
[2025-07-31 06:09:20.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=23.4C, Moisture=43.0%, Light=618lux, Humidity=47.9%, CO2=762ppm
[2025-07-31 06:09:20.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=24.2C, Moisture=41.9%, Light=594lux, Humidity=63.7%, CO2=376ppm
[2025-07-31 06:09:20.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=24.0C, Moisture=47.9%, Light=516lux, Humidity=48.1%, CO2=583ppm
[2025-07-31 06:09:20.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=24.7C, Moisture=47.0%, Light=690lux, Humidity=58.7%, CO2=439ppm
[2025-07-31 06:09:20.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=25.4C, Moisture=43.3%, Light=579lux, Humidity=62.3%, CO2=378ppm
[2025-07-31 06:09:25.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=23.9C, Moisture=41.3%, Light=674lux, Humidity=66.5%, CO2=445ppm
[2025-07-31 06:09:25.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=24.0C, Moisture=36.8%, Light=638lux, Humidity=42.0%, CO2=539ppm
[2025-07-31 06:09:25.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=25.3C, Moisture=45.2%, Light=645lux, Humidity=48.9%, CO2=463ppm
[2025-07-31 06:09:25.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=23.7C, Moisture=39.1%, Light=625lux, Humidity=48.1%, CO2=510ppm
[2025-07-31 06:09:25.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=23.5C, Moisture=38.4%, Light=649lux, Humidity=55.9%, CO2=474ppm
[2025-07-31 06:09:30.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=24.6C, Moisture=43.6%, Light=605lux, Humidity=41.0%, CO2=378ppm
[2025-07-31 06:09:30.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=23.5C, Moisture=35.8%, Light=560lux, Humidity=48.1%, CO2=369ppm
[2025-07-31 06:09:30.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=25.8C, Moisture=37.9%, Light=689lux, Humidity=43.4%, CO2=592ppm
[2025-07-31 06:09:30.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=25.9C, Moisture=37.7%, Light=636lux, Humidity=46.5%, CO2=468ppm
[2025-07-31 06:09:30.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=24.2C, Moisture=39.4%, Light=681lux, Humidity=51.9%, CO2=391ppm
[2025-07-31 06:09:35.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=25.5C, Moisture=37.3%, Light=561lux, Humidity=41.1%, CO2=573ppm
[2025-07-31 06:09:35.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=25.0C, Moisture=45.7%, Light=508lux, Humidity=53.1%, CO2=737ppm
[2025-07-31 06:09:35.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=25.6C, Moisture=40.8%, Light=532lux, Humidity=63.6%, CO2=710ppm
[2025-07-31 06:09:35.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=25.5C, Moisture=36.1%, Light=700lux, Humidity=54.8%, CO2=676ppm
[2025-07-31 06:09:35.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=24.9C, Moisture=43.1%, Light=551lux, Humidity=67.1%, CO2=739ppm
[2025-07-31 06:09:35] THISISGARBAGE
[2025-07-31 06:09:40.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=23.4C, Moisture=43.6%, Light=546lux, Humidity=69.2%, CO2=592ppm
[2025-07-31 06:09:40.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=24.8C, Moisture=39.5%, Light=634lux, Humidity=58.4%, CO2=444ppm
[2025-07-31 06:09:40.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=24.8C, Moisture=37.1%, Light=503lux, Humidity=69.4%, CO2=680ppm
[2025-07-31 06:09:40.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=25.0C, Moisture=41.5%, Light=509lux, Humidity=46.1%, CO2=625ppm
[2025-07-31 06:09:40.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=22.6C, Moisture=40.5%, Light=513lux, Humidity=41.0%, CO2=611ppm
[2025-07-31 06:09:45.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=25.9C, Moisture=37.6%, Light=556lux, Humidity=40.6%, CO2=478ppm
[2025-07-31 06:09:45.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=23.2C, Moisture=44.8%, Light=624lux, Humidity=50.6%, CO2=529ppm
[2025-07-31 06:09:45.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=26.0C, Moisture=38.8%, Light=633lux, Humidity=65.7%, CO2=785ppm
[2025-07-31 06:09:45.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=22.7C, Moisture=37.8%, Light=685lux, Humidity=61.7%, CO2=541ppm
[2025-07-31 06:09:45.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=24.5C, Moisture=42.9%, Light=678lux, Humidity=59.4%, CO2=401ppm
[2025-07-31 06:09:50.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=23.7C, Moisture=35.9%, Light=548lux, Humidity=69.9%, CO2=703ppm
[2025-07-31 06:09:50.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=24.8C, Moisture=40.6%, Light=644lux, Humidity=43.0%, CO2=632ppm
[2025-07-31 06:09:50.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=23.8C, Moisture=38.5%, Light=642lux, Humidity=66.0%, CO2=625ppm
[2025-07-31 06:09:50.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=25.6C, Moisture=37.9%, Light=540lux, Humidity=67.0%, CO2=422ppm
[2025-07-31 06:09:50.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=25.8C, Moisture=41.9%, Light=613lux, Humidity=57.7%, CO2=369ppm
[2025-07-31 06:09:55.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=25.2C, Moisture=45.0%, Light=516lux, Humidity=67.6%, CO2=454ppm
[2025-07-31 06:09:55.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=23.7C, Moisture=43.0%, Light=685lux, Humidity=69.3%, CO2=388ppm
[2025-07-31 06:09:55.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=23.9C, Moisture=39.0%, Light=555lux, Humidity=45.6%, CO2=563ppm
[2025-07-31 06:09:55.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=24.8C, Moisture=35.7%, Light=694lux, Humidity=67.3%, CO2=449ppm
[2025-07-31 06:09:55.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=24.4C, Moisture=46.1%, Light=535lux, Humidity=51.0%, CO2=551ppm
[2025-07-31 06:10:00.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=24.1C, Moisture=42.7%, Light=689lux, Humidity=46.0%, CO2=674ppm
[2025-07-31 06:10:00.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=24.2C, Moisture=37.5%, Light=683lux, Humidity=65.3%, CO2=434ppm
[2025-07-31 06:10:00.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=26.4C, Moisture=45.8%, Light=592lux, Humidity=44.6%, CO2=797ppm
[2025-07-31 06:10:00.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=25.2C, Moisture=36.8%, Light=559lux, Humidity=68.2%, CO2=480ppm
[2025-07-31 06:10:00.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=23.4C, Moisture=38.5%, Light=637lux, Humidity=47.3%, CO2=602ppm
[2025-07-31 06:10:05.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=24.4C, Moisture=38.8%, Light=573lux, Humidity=56.2%, CO2=584ppm
[2025-07-31 06:10:05.000] WARN  MoistureMonitor[id=1006]: Moisture dropped to 38.8%
[2025-07-31 06:10:05.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=22.7C, Moisture=36.0%, Light=655lux, Humidity=46.8%, CO2=462ppm
[2025-07-31 06:10:05.000] WARN  MoistureMonitor[id=1007]: Moisture dropped to 36.0%
[2025-07-31 06:10:05.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=26.2C, Moisture=42.0%, Light=607lux, Humidity=50.1%, CO2=534ppm
[2025-07-31 06:10:05.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=25.0C, Moisture=43.5%, Light=629lux, Humidity=60.5%, CO2=754ppm
[2025-07-31 06:10:05.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=25.1C, Moisture=47.4%, Light=667lux, Humidity=42.4%, CO2=670ppm
[2025-07-31 06:10:05.000] ERROR PumpCtrl[id=2001]: Irrigation pump failed to start
[2025-07-31 06:10:05.000] DEBUG SensorHub: Retrying pump startup...
[2025-07-31 06:10:05.000] INFO  PumpCtrl[id=2001]: Pump started successfully after retry
[2025-07-31 06:10:10.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=24.0C, Moisture=38.1%, Light=636lux, Humidity=58.3%, CO2=767ppm
[2025-07-31 06:10:10.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=23.7C, Moisture=42.7%, Light=688lux, Humidity=60.1%, CO2=647ppm
[2025-07-31 06:10:10.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=23.2C, Moisture=37.3%, Light=585lux, Humidity=51.2%, CO2=387ppm
[2025-07-31 06:10:10.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=24.7C, Moisture=36.0%, Light=616lux, Humidity=46.5%, CO2=678ppm
[2025-07-31 06:10:10.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=24.6C, Moisture=41.7%, Light=505lux, Humidity=69.4%, CO2=434ppm
[2025-07-31 06:10:15.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=24.6C, Moisture=36.4%, Light=693lux, Humidity=65.6%, CO2=421ppm
[2025-07-31 06:10:15.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=25.1C, Moisture=46.9%, Light=683lux, Humidity=41.5%, CO2=571ppm
[2025-07-31 06:10:15.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=23.7C, Moisture=41.6%, Light=515lux, Humidity=41.2%, CO2=770ppm
[2025-07-31 06:10:15.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=25.6C, Moisture=47.6%, Light=606lux, Humidity=60.3%, CO2=457ppm
[2025-07-31 06:10:15.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=23.6C, Moisture=40.9%, Light=533lux, Humidity=51.4%, CO2=387ppm
[2025-07-31 06:10:20.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=25.3C, Moisture=40.8%, Light=665lux, Humidity=66.9%, CO2=442ppm
[2025-07-31 06:10:20.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=26.3C, Moisture=47.8%, Light=527lux, Humidity=44.6%, CO2=546ppm
[2025-07-31 06:10:20.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=25.9C, Moisture=45.7%, Light=506lux, Humidity=69.7%, CO2=375ppm
[2025-07-31 06:10:20.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=23.1C, Moisture=43.2%, Light=542lux, Humidity=69.4%, CO2=523ppm
[2025-07-31 06:10:20.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=26.0C, Moisture=40.6%, Light=536lux, Humidity=52.3%, CO2=638ppm
[2025-07-31 06:10:25.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=22.8C, Moisture=47.1%, Light=562lux, Humidity=64.4%, CO2=657ppm
[2025-07-31 06:10:25.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=26.1C, Moisture=41.2%, Light=639lux, Humidity=56.6%, CO2=714ppm
[2025-07-31 06:10:25.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=25.7C, Moisture=39.0%, Light=500lux, Humidity=63.6%, CO2=614ppm
[2025-07-31 06:10:25.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=23.6C, Moisture=37.6%, Light=695lux, Humidity=42.2%, CO2=675ppm
[2025-07-31 06:10:25.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=23.0C, Moisture=41.6%, Light=549lux, Humidity=63.8%, CO2=375ppm
[2025-07-31 06:10:30.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=22.9C, Moisture=44.0%, Light=626lux, Humidity=49.9%, CO2=472ppm
[2025-07-31 06:10:30.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=25.0C, Moisture=42.2%, Light=636lux, Humidity=48.0%, CO2=505ppm
[2025-07-31 06:10:30.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=26.3C, Moisture=46.5%, Light=549lux, Humidity=68.2%, CO2=737ppm
[2025-07-31 06:10:30.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=23.9C, Moisture=45.9%, Light=518lux, Humidity=61.3%, CO2=356ppm
[2025-07-31 06:10:30.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=25.1C, Moisture=45.2%, Light=523lux, Humidity=45.0%, CO2=777ppm
[2025-07-31 06:10:35.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=26.4C, Moisture=40.6%, Light=575lux, Humidity=60.7%, CO2=679ppm
[2025-07-31 06:10:35.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=26.2C, Moisture=41.0%, Light=646lux, Humidity=64.9%, CO2=671ppm
[2025-07-31 06:10:35.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=22.9C, Moisture=43.9%, Light=663lux, Humidity=41.7%, CO2=701ppm
[2025-07-31 06:10:35.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=26.2C, Moisture=36.5%, Light=655lux, Humidity=41.6%, CO2=502ppm
[2025-07-31 06:10:35.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=24.2C, Moisture=43.4%, Light=691lux, Humidity=65.5%, CO2=501ppm
[2025-07-31 06:10:40.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=25.1C, Moisture=35.9%, Light=696lux, Humidity=50.7%, CO2=509ppm
[2025-07-31 06:10:40.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=23.3C, Moisture=45.1%, Light=693lux, Humidity=65.8%, CO2=565ppm
[2025-07-31 06:10:40.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=25.8C, Moisture=46.2%, Light=599lux, Humidity=65.1%, CO2=652ppm
[2025-07-31 06:10:40.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=25.2C, Moisture=42.0%, Light=535lux, Humidity=52.1%, CO2=609ppm
[2025-07-31 06:10:40.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=23.8C, Moisture=36.1%, Light=608lux, Humidity=62.9%, CO2=688ppm
[2025-07-31 06:10:45.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=24.0C, Moisture=46.9%, Light=662lux, Humidity=49.5%, CO2=765ppm
[2025-07-31 06:10:45.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=25.4C, Moisture=46.3%, Light=530lux, Humidity=41.0%, CO2=577ppm
[2025-07-31 06:10:45.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=24.6C, Moisture=44.5%, Light=648lux, Humidity=58.0%, CO2=581ppm
[2025-07-31 06:10:45.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=24.1C, Moisture=45.3%, Light=665lux, Humidity=52.4%, CO2=542ppm
[2025-07-31 06:10:45.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=24.3C, Moisture=46.7%, Light=697lux, Humidity=54.7%, CO2=503ppm
[2025-07-31 06:10:50.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=24.8C, Moisture=42.5%, Light=550lux, Humidity=58.6%, CO2=469ppm
[2025-07-31 06:10:50.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=24.6C, Moisture=44.2%, Light=524lux, Humidity=50.4%, CO2=546ppm
[2025-07-31 06:10:50.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=23.2C, Moisture=43.8%, Light=526lux, Humidity=57.9%, CO2=411ppm
[2025-07-31 06:10:50.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=23.9C, Moisture=41.1%, Light=580lux, Humidity=69.6%, CO2=405ppm
[2025-07-31 06:10:50.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=22.9C, Moisture=47.6%, Light=581lux, Humidity=63.4%, CO2=393ppm
[2025-07-31 06:10:55.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=26.0C, Moisture=42.0%, Light=509lux, Humidity=55.8%, CO2=797ppm
[2025-07-31 06:10:55.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=24.2C, Moisture=38.5%, Light=500lux, Humidity=66.2%, CO2=665ppm
[2025-07-31 06:10:55.000] WARN  MoistureMonitor[id=1007]: Moisture dropped to 38.5%
[2025-07-31 06:10:55.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=22.5C, Moisture=38.1%, Light=694lux, Humidity=65.2%, CO2=640ppm
[2025-07-31 06:10:55.000] WARN  MoistureMonitor[id=1008]: Moisture dropped to 38.1%
[2025-07-31 06:10:55.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=26.5C, Moisture=48.0%, Light=677lux, Humidity=45.2%, CO2=533ppm
[2025-07-31 06:10:55.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=26.4C, Moisture=37.4%, Light=576lux, Humidity=63.8%, CO2=636ppm
[2025-07-31 06:10:55.000] WARN  MoistureMonitor[id=1010]: Moisture dropped to 37.4%
[2025-07-31 06:11:00.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=23.2C, Moisture=37.8%, Light=514lux, Humidity=43.5%, CO2=428ppm
[2025-07-31 06:11:00.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=23.0C, Moisture=40.2%, Light=607lux, Humidity=40.4%, CO2=774ppm
[2025-07-31 06:11:00.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=23.5C, Moisture=46.3%, Light=648lux, Humidity=44.1%, CO2=697ppm
[2025-07-31 06:11:00.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=23.3C, Moisture=43.6%, Light=646lux, Humidity=56.6%, CO2=691ppm
[2025-07-31 06:11:00.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=26.2C, Moisture=45.8%, Light=624lux, Humidity=44.2%, CO2=420ppm
[2025-07-31 06:11:05.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=25.3C, Moisture=38.0%, Light=518lux, Humidity=48.4%, CO2=546ppm
[2025-07-31 06:11:05.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=23.7C, Moisture=35.8%, Light=600lux, Humidity=57.5%, CO2=467ppm
[2025-07-31 06:11:05.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=25.5C, Moisture=39.8%, Light=582lux, Humidity=67.6%, CO2=423ppm
[2025-07-31 06:11:05.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=26.0C, Moisture=35.8%, Light=652lux, Humidity=69.9%, CO2=424ppm
[2025-07-31 06:11:05.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=22.9C, Moisture=37.8%, Light=512lux, Humidity=45.1%, CO2=541ppm
[MALFORMED LINE NO TIMESTAMP OR FORMAT]
[2025-07-31 06:11:10.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=25.7C, Moisture=42.2%, Light=583lux, Humidity=68.3%, CO2=473ppm
[2025-07-31 06:11:10.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=25.1C, Moisture=46.4%, Light=615lux, Humidity=46.6%, CO2=715ppm
[2025-07-31 06:11:10.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=22.7C, Moisture=45.4%, Light=643lux, Humidity=61.3%, CO2=582ppm
[2025-07-31 06:11:10.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=25.6C, Moisture=41.1%, Light=541lux, Humidity=43.7%, CO2=493ppm
[2025-07-31 06:11:10.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=22.7C, Moisture=38.0%, Light=518lux, Humidity=53.5%, CO2=453ppm
[2025-07-31 06:11:15.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=24.7C, Moisture=41.9%, Light=693lux, Humidity=59.8%, CO2=718ppm
[2025-07-31 06:11:15.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=22.6C, Moisture=40.6%, Light=573lux, Humidity=45.5%, CO2=519ppm
[2025-07-31 06:11:15.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=23.8C, Moisture=37.9%, Light=623lux, Humidity=66.9%, CO2=701ppm
[2025-07-31 06:11:15.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=24.1C, Moisture=45.3%, Light=541lux, Humidity=47.7%, CO2=732ppm
[2025-07-31 06:11:15.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=23.1C, Moisture=47.0%, Light=582lux, Humidity=56.6%, CO2=512ppm
[2025-07-31 06:11:20.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=22.6C, Moisture=39.6%, Light=540lux, Humidity=66.7%, CO2=781ppm
[2025-07-31 06:11:20.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=25.1C, Moisture=38.3%, Light=700lux, Humidity=63.9%, CO2=412ppm
[2025-07-31 06:11:20.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=23.5C, Moisture=41.3%, Light=542lux, Humidity=70.0%, CO2=615ppm
[2025-07-31 06:11:20.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=25.0C, Moisture=39.5%, Light=693lux, Humidity=46.1%, CO2=628ppm
[2025-07-31 06:11:20.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=23.8C, Moisture=36.4%, Light=649lux, Humidity=45.1%, CO2=400ppm
[2025-07-31 06:11:25.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=22.7C, Moisture=38.4%, Light=549lux, Humidity=52.6%, CO2=416ppm
[2025-07-31 06:11:25.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=26.1C, Moisture=35.2%, Light=617lux, Humidity=51.8%, CO2=454ppm
[2025-07-31 06:11:25.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=23.8C, Moisture=42.6%, Light=666lux, Humidity=64.3%, CO2=485ppm
[2025-07-31 06:11:25.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=24.7C, Moisture=37.6%, Light=644lux, Humidity=60.4%, CO2=568ppm
[2025-07-31 06:11:25.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=24.3C, Moisture=43.5%, Light=515lux, Humidity=67.8%, CO2=461ppm
[2025-07-31 06:11:30.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=26.5C, Moisture=36.1%, Light=508lux, Humidity=44.6%, CO2=750ppm
[2025-07-31 06:11:30.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=24.2C, Moisture=46.6%, Light=655lux, Humidity=51.7%, CO2=775ppm
